label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
Good,0.6000843048095703,0.5802834033966064,0.5458580255508423,0.5216289162635803,0.5168558955192566,0.4842281937599182,0.4407029449939728,0.4589097201824188,0.4801531136035919,0.4785434603691101,0.44559165835380554,0.46555784344673157,0.48542675375938416,0.4794120192527771,0.4536045491695404,0.47301191091537476,0.4922715425491333,0.4837445318698883,0.46655070781707764,0.4866939187049866,0.5043230056762695,0.6267493367195129,0.56768798828125,0.5144600868225098,0.4705656170845032,0.42915427684783936,0.5179907083511353,0.5612730979919434,0.5799942016601562,0.5753709077835083,0.5544452667236328,0.6035874485969543,0.6151278018951416,0.6044965982437134,0.5963332056999207,0.6362457275390625,0.6443687081336975,0.6344841122627258,0.6384029388427734,0.6670498847961426,0.6709892153739929,0.6624297499656677
Good,0.6002227663993835,0.5817257761955261,0.546649158000946,0.5218114256858826,0.5171485543251038,0.4839107394218445,0.44171756505966187,0.4603501856327057,0.4806794822216034,0.477554589509964,0.4457333981990814,0.46490198373794556,0.48416414856910706,0.47783294320106506,0.4534735381603241,0.47253575921058655,0.491237610578537,0.4816422164440155,0.465797483921051,0.4865305423736572,0.5043049454689026,0.6287779211997986,0.568734347820282,0.5148121118545532,0.47027745842933655,0.4286554455757141,0.517370879650116,0.5634533762931824,0.5816696882247925,0.5753433108329773,0.5532616972923279,0.6037207245826721,0.6146778464317322,0.6036322712898254,0.5943158268928528,0.6341214776039124,0.6416040062904358,0.6313136219978333,0.635094940662384,0.6625797748565674,0.6664902567863464,0.6577528715133667
Good,0.5996188521385193,0.5820866823196411,0.5471559762954712,0.522083044052124,0.5171816945075989,0.48312637209892273,0.4414382874965668,0.4606456756591797,0.4814312756061554,0.476288765668869,0.4468764066696167,0.4668104946613312,0.48632845282554626,0.4764848053455353,0.45490431785583496,0.474109947681427,0.4934517443180084,0.47968411445617676,0.46636682748794556,0.4873947501182556,0.5053064227104187,0.6292080879211426,0.5694710612297058,0.5148804783821106,0.46942365169525146,0.4274526834487915,0.5185942053794861,0.5612857937812805,0.5787725448608398,0.5730089545249939,0.5556588172912598,0.6028805375099182,0.6137946248054504,0.6033589839935303,0.597959041595459,0.6347213983535767,0.6431062817573547,0.6340543031692505,0.6393411159515381,0.6666083335876465,0.6708496809005737,0.6625819206237793
Good,0.599915087223053,0.5814420580863953,0.5459374189376831,0.5209450125694275,0.5160633325576782,0.48437976837158203,0.4414120614528656,0.4600483477115631,0.48032423853874207,0.4781625270843506,0.4471026062965393,0.46638187766075134,0.4852822422981262,0.47828972339630127,0.4563184976577759,0.47457653284072876,0.4930558204650879,0.4813250005245209,0.46773162484169006,0.4878620207309723,0.5050114393234253,0.6287890672683716,0.5674371719360352,0.5142438411712646,0.46892544627189636,0.4266936182975769,0.5175387859344482,0.5608610510826111,0.5786656141281128,0.5728622078895569,0.5561172366142273,0.6032525300979614,0.6137732267379761,0.6029971837997437,0.5995119214057922,0.6364753842353821,0.6436876654624939,0.6344531774520874,0.641878068447113,0.666917085647583,0.6709306836128235,0.6630080938339233
Good,0.6000146865844727,0.5823233127593994,0.5473650693893433,0.5217300057411194,0.515934407711029,0.4836735129356384,0.4406982660293579,0.45910853147506714,0.4798027575016022,0.4771305024623871,0.4454036355018616,0.4654298722743988,0.48537635803222656,0.4767325520515442,0.45345595479011536,0.47260725498199463,0.4918069839477539,0.47987863421440125,0.465424120426178,0.4863773584365845,0.5040444135665894,0.6278352737426758,0.5688477158546448,0.5154902935028076,0.47081682085990906,0.429495632648468,0.5172843337059021,0.5626562833786011,0.5803154706954956,0.5745409727096558,0.5548949241638184,0.605095624923706,0.6155499815940857,0.6049219965934753,0.5970599055290222,0.638191819190979,0.6456117630004883,0.6359033584594727,0.638226330280304,0.6688032746315002,0.6726120710372925,0.6634457111358643
Good,0.5999099612236023,0.5809357166290283,0.5468122959136963,0.5218158960342407,0.5166081190109253,0.4843134582042694,0.44085246324539185,0.4596751630306244,0.479521781206131,0.4777880012989044,0.4461536109447479,0.46660012006759644,0.48594942688941956,0.47757330536842346,0.4540822505950928,0.4733537435531616,0.49215853214263916,0.4804506301879883,0.46538564562797546,0.48607873916625977,0.503559410572052,0.6275148987770081,0.569202184677124,0.5159573554992676,0.47097259759902954,0.42921388149261475,0.5188372135162354,0.5628240704536438,0.5808837413787842,0.5753656029701233,0.5557839274406433,0.6069827675819397,0.6179532408714294,0.6065382361412048,0.5979762077331543,0.6402313709259033,0.6477859020233154,0.637542188167572,0.639637291431427,0.6697109341621399,0.6736055016517639,0.6645498275756836
Good,0.599632740020752,0.5807334780693054,0.5454040765762329,0.5213053822517395,0.5165283679962158,0.4832698106765747,0.44068095088005066,0.4589593708515167,0.47976991534233093,0.4770212769508362,0.4461132884025574,0.46568000316619873,0.48523369431495667,0.4769670367240906,0.4550600051879883,0.47352367639541626,0.4923664331436157,0.4802711308002472,0.46889162063598633,0.4891396462917328,0.5061496496200562,0.6274497509002686,0.5680453777313232,0.5146176815032959,0.4697878360748291,0.42911583185195923,0.5201074481010437,0.5642770528793335,0.5810415148735046,0.5752254128456116,0.5570541620254517,0.6062153577804565,0.6159225106239319,0.6050735712051392,0.5986009836196899,0.6392648816108704,0.64553302526474,0.6353500485420227,0.6396031379699707,0.6708616614341736,0.673906147480011,0.6644222736358643
Good,0.6017576456069946,0.5822132229804993,0.5462893843650818,0.5222178101539612,0.5171330571174622,0.4840847849845886,0.4413301348686218,0.4610103666782379,0.48251643776893616,0.47862479090690613,0.4468627870082855,0.4673379063606262,0.4878491163253784,0.47931942343711853,0.45631298422813416,0.47606080770492554,0.4959465563297272,0.48337841033935547,0.46865418553352356,0.4901338517665863,0.5083442330360413,0.6275969743728638,0.5676677823066711,0.5142840147018433,0.4696100056171417,0.42795202136039734,0.5180558562278748,0.5636022686958313,0.5803765654563904,0.5739835500717163,0.5559954643249512,0.6032109260559082,0.6137723922729492,0.603922963142395,0.5988410115242004,0.6354855298995972,0.6426193714141846,0.6334698796272278,0.6412804126739502,0.666366696357727,0.6704874038696289,0.6626447439193726
Good,0.6006368398666382,0.5832709074020386,0.547038733959198,0.5223938822746277,0.5175678730010986,0.4856267273426056,0.4414833188056946,0.4595147371292114,0.4810944199562073,0.47889959812164307,0.44581714272499084,0.4652625620365143,0.4856656789779663,0.47833698987960815,0.4536421597003937,0.4720233678817749,0.4914749264717102,0.4809857904911041,0.466633141040802,0.48715832829475403,0.5047176480293274,0.627178430557251,0.5690760016441345,0.5151990652084351,0.4690110385417938,0.42770618200302124,0.5162646770477295,0.5605202913284302,0.5775030255317688,0.5721732378005981,0.5531536340713501,0.6016286611557007,0.6121480464935303,0.6021172404289246,0.5952975749969482,0.6330763697624207,0.6404780149459839,0.6313703656196594,0.6370915174484253,0.6634122133255005,0.6673699021339417,0.6594489812850952
Good,0.5991604924201965,0.5808234214782715,0.5461554527282715,0.5218665599822998,0.5171735882759094,0.4834803640842438,0.4419928789138794,0.46083900332450867,0.48095831274986267,0.4764446020126343,0.44675302505493164,0.4661707282066345,0.4854711592197418,0.47604548931121826,0.4542098641395569,0.47255033254623413,0.4913427233695984,0.478916198015213,0.4644543528556824,0.48458296060562134,0.5022986531257629,0.6278853416442871,0.5667949914932251,0.5135049223899841,0.4674520194530487,0.42535072565078735,0.517723560333252,0.5635208487510681,0.5800855755805969,0.5740357637405396,0.5558225512504578,0.6049082279205322,0.6143127083778381,0.6043878793716431,0.5980454683303833,0.6367840766906738,0.6432412266731262,0.6341898441314697,0.6386891007423401,0.6665425300598145,0.6703823208808899,0.6623135805130005
Good,0.5994322896003723,0.5842387080192566,0.5496786236763,0.524761438369751,0.519694447517395,0.4837566018104553,0.4434853792190552,0.4603038728237152,0.48081347346305847,0.47569704055786133,0.4487231969833374,0.4668998420238495,0.48687320947647095,0.47511985898017883,0.455939918756485,0.4734688401222229,0.4932706356048584,0.47765660285949707,0.4665815234184265,0.4864063560962677,0.5041822791099548,0.629744827747345,0.566354513168335,0.5081204771995544,0.46391943097114563,0.4239615201950073,0.513826847076416,0.5527456998825073,0.570135772228241,0.5673218369483948,0.5526108145713806,0.5949086546897888,0.6065031290054321,0.5990521311759949,0.5961135029792786,0.6272470951080322,0.6352556347846985,0.6287172436714172,0.6387709975242615,0.6592907905578613,0.6644049882888794,0.658549964427948
Good,0.6006357669830322,0.5847622752189636,0.5514064431190491,0.5261138081550598,0.5212209820747375,0.48506879806518555,0.44251352548599243,0.46094733476638794,0.48161181807518005,0.47684258222579956,0.44906383752822876,0.4683650732040405,0.4878729283809662,0.4758182168006897,0.4574834108352661,0.4763510525226593,0.4958641529083252,0.47757089138031006,0.46709659695625305,0.4883529245853424,0.5060999393463135,0.6279569268226624,0.5660014152526855,0.5107744932174683,0.46391159296035767,0.4204139709472656,0.5116004347801208,0.553901195526123,0.572182297706604,0.5681969523429871,0.5513541102409363,0.5975663065910339,0.6079530715942383,0.5994442105293274,0.5968176126480103,0.6311905384063721,0.6378916501998901,0.630378007888794,0.6410536170005798,0.6636924743652344,0.6677493453025818,0.660976231098175
Good,0.6027839183807373,0.5858960151672363,0.5516001582145691,0.5265437960624695,0.5219242572784424,0.48548075556755066,0.4438181519508362,0.46255138516426086,0.4831211566925049,0.47787171602249146,0.4504774510860443,0.46953147649765015,0.4894525706768036,0.4772862195968628,0.45891526341438293,0.4774089455604553,0.49726319313049316,0.47994789481163025,0.4684743583202362,0.48886972665786743,0.5066249966621399,0.6304140686988831,0.5667777061462402,0.5088523030281067,0.4608251750469208,0.41665947437286377,0.5114964246749878,0.554437518119812,0.5723126530647278,0.5674170851707458,0.5516397953033447,0.5956395268440247,0.6062976717948914,0.5982975363731384,0.5966134667396545,0.6289783716201782,0.6355869174003601,0.6285972595214844,0.6403968334197998,0.6599602699279785,0.6649613380432129,0.6603409051895142
Good,0.602834165096283,0.5864559412002563,0.5518537163734436,0.5265692472457886,0.5222114324569702,0.4844157099723816,0.4431855082511902,0.46159860491752625,0.4827331304550171,0.4760870933532715,0.44963207840919495,0.46860626339912415,0.4885723888874054,0.475129634141922,0.45707613229751587,0.4756198525428772,0.4955631494522095,0.4773871898651123,0.4658925533294678,0.4860724210739136,0.5040919184684753,0.6303340196609497,0.5673232674598694,0.5092707276344299,0.460712730884552,0.4161805510520935,0.5113109946250916,0.5530855655670166,0.5719683766365051,0.5689920783042908,0.5510121583938599,0.5957080125808716,0.6066774725914001,0.5993340611457825,0.5957103371620178,0.6276137232780457,0.6349694728851318,0.6286540031433105,0.6389496326446533,0.6580559611320496,0.6633682250976562,0.6588037610054016
Good,0.6018561124801636,0.5853431820869446,0.5522488951683044,0.527574360370636,0.5228705406188965,0.48512518405914307,0.4432554543018341,0.4613954424858093,0.4821416735649109,0.47704920172691345,0.4495418667793274,0.4685320556163788,0.4884037375450134,0.47614234685897827,0.45785337686538696,0.47607436776161194,0.49566197395324707,0.4784529507160187,0.46763721108436584,0.4879627525806427,0.5057471990585327,0.6287318468093872,0.5657441020011902,0.5098922848701477,0.46259602904319763,0.41927534341812134,0.5117681622505188,0.5538651347160339,0.5719571709632874,0.5681429505348206,0.551918625831604,0.5964676737785339,0.6070542335510254,0.5992901921272278,0.5966337323188782,0.6292155981063843,0.6363059282302856,0.6297636032104492,0.6396567225456238,0.6607054471969604,0.6658837199211121,0.6604567766189575
Good,0.6027399897575378,0.5869105458259583,0.5526264905929565,0.5282338857650757,0.5245149731636047,0.48695138096809387,0.44409286975860596,0.46042928099632263,0.48118579387664795,0.4780087471008301,0.44982224702835083,0.46808135509490967,0.4882022440433502,0.4763830304145813,0.45723679661750793,0.47523337602615356,0.49509984254837036,0.47801879048347473,0.4675726592540741,0.4879351854324341,0.5056318044662476,0.6328301429748535,0.5699759125709534,0.5124149918556213,0.4642622172832489,0.4211011528968811,0.5116845369338989,0.5504413843154907,0.5713501572608948,0.5704382658004761,0.5504800081253052,0.5939236283302307,0.6066160202026367,0.5993180871009827,0.5954267382621765,0.6263631582260132,0.6351284980773926,0.6291337013244629,0.6399670243263245,0.6588150262832642,0.6644126772880554,0.6595150232315063
Good,0.6005662083625793,0.5844776034355164,0.5522683262825012,0.527948260307312,0.5246008038520813,0.48557302355766296,0.44265228509902954,0.45974624156951904,0.48009786009788513,0.47729188203811646,0.44864022731781006,0.4667138457298279,0.4867134988307953,0.47630974650382996,0.4567393660545349,0.47449159622192383,0.4944264590740204,0.47887933254241943,0.46714621782302856,0.4866459369659424,0.5044243335723877,0.630675196647644,0.5664038062095642,0.5088722705841064,0.461015522480011,0.4168863594532013,0.5121312141418457,0.5518278479576111,0.5707275867462158,0.5686401724815369,0.5516029596328735,0.5946744084358215,0.6053656339645386,0.5988221168518066,0.5953739285469055,0.6261550188064575,0.632904589176178,0.6273768544197083,0.6376284956932068,0.6570496559143066,0.6619014143943787,0.6576730012893677
Good,0.6017321348190308,0.5860388278961182,0.5536832809448242,0.5303674340248108,0.5270448923110962,0.48603102564811707,0.44419223070144653,0.46145328879356384,0.482126384973526,0.47744715213775635,0.4497796297073364,0.4678500294685364,0.48824065923690796,0.47635045647621155,0.4569719135761261,0.47456303238868713,0.49490880966186523,0.4786805808544159,0.4668647348880768,0.48668134212493896,0.5048624873161316,0.6313877701759338,0.5674773454666138,0.5097581744194031,0.46101003885269165,0.4180413484573364,0.5107908248901367,0.5510730743408203,0.5695856809616089,0.5670453310012817,0.5500258207321167,0.592510998249054,0.6038434505462646,0.5975551009178162,0.5949105024337769,0.6246827244758606,0.6323827505111694,0.6271206140518188,0.6381838917732239,0.6560062170028687,0.6615402102470398,0.6575011610984802
Good,0.6024079322814941,0.5878592133522034,0.5549019575119019,0.5294038653373718,0.5254324078559875,0.48745858669281006,0.44426587224006653,0.4600246250629425,0.4810498356819153,0.47746697068214417,0.4506078064441681,0.46837273240089417,0.488046795129776,0.47485867142677307,0.45692476630210876,0.4746516942977905,0.4943951666355133,0.4756200611591339,0.465533971786499,0.4855046570301056,0.5031495690345764,0.6323603391647339,0.5700511932373047,0.5113154649734497,0.4624101519584656,0.41816484928131104,0.5102449059486389,0.5463526844978333,0.5674068331718445,0.5678392052650452,0.5483676791191101,0.5911928415298462,0.604080855846405,0.5980812311172485,0.5927556753158569,0.6237604022026062,0.6325473189353943,0.6273117661476135,0.6365569233894348,0.6564809679985046,0.6623858213424683,0.657972514629364
Good,0.6016787886619568,0.586029589176178,0.5537206530570984,0.5299331545829773,0.5262237787246704,0.4857141673564911,0.44402098655700684,0.4601670503616333,0.4801841676235199,0.47661295533180237,0.4494296908378601,0.466415673494339,0.48630237579345703,0.4752350151538849,0.45803502202033997,0.47502726316452026,0.4956513047218323,0.4774523675441742,0.4692108631134033,0.4883841574192047,0.5064184665679932,0.6323848962783813,0.5668426752090454,0.5091351866722107,0.4598962962627411,0.4168506860733032,0.5105109810829163,0.5496789813041687,0.5692411065101624,0.5683942437171936,0.5506372451782227,0.5922907590866089,0.6040423512458801,0.5996570587158203,0.5959967374801636,0.6262357831001282,0.6324948668479919,0.6280508041381836,0.6393436193466187,0.6585719585418701,0.6630945205688477,0.6593057513237
Good,0.6020945310592651,0.5874539613723755,0.5554462671279907,0.5316055417060852,0.5288274884223938,0.48951634764671326,0.4462558925151825,0.46254947781562805,0.4833309054374695,0.480108380317688,0.45203539729118347,0.46993860602378845,0.4898023307323456,0.4779972732067108,0.45887067914009094,0.47678130865097046,0.496733158826828,0.47899970412254333,0.4678700268268585,0.48822706937789917,0.5061839818954468,0.6335210800170898,0.5682194232940674,0.5096445083618164,0.4611206650733948,0.4179702401161194,0.510685384273529,0.5503666400909424,0.5705875754356384,0.5696516036987305,0.5504159331321716,0.5935471057891846,0.605931282043457,0.6001443862915039,0.5955315828323364,0.6264027953147888,0.634731113910675,0.6299710273742676,0.6398455500602722,0.6584500670433044,0.6640816330909729,0.6596322655677795
Good,0.6037587523460388,0.5892400741577148,0.5577589869499207,0.5336119532585144,0.5297279953956604,0.4914487302303314,0.44749635457992554,0.46195918321609497,0.48160746693611145,0.4811560809612274,0.4541626274585724,0.47173890471458435,0.4912205636501312,0.47841691970825195,0.461459219455719,0.47925296425819397,0.4993516802787781,0.4790772795677185,0.4711136817932129,0.49137064814567566,0.5090238451957703,0.6347952485084534,0.5691917538642883,0.5101877450942993,0.4616280198097229,0.41746196150779724,0.5092413425445557,0.5466301441192627,0.5683817267417908,0.5700619220733643,0.5493016839027405,0.592324435710907,0.6052078008651733,0.6000759601593018,0.5952844619750977,0.6255038380622864,0.6334506273269653,0.6291965842247009,0.639745831489563,0.6582503318786621,0.6638904213905334,0.6600090265274048
Good,0.6024744510650635,0.5888490080833435,0.5585250854492188,0.5343295335769653,0.5313186645507812,0.48955512046813965,0.4476630687713623,0.4620736539363861,0.48122459650039673,0.4787791967391968,0.45358991622924805,0.47103792428970337,0.49057769775390625,0.47660982608795166,0.45918744802474976,0.4765926003456116,0.4962901175022125,0.478166401386261,0.46792733669281006,0.4876423180103302,0.5052577257156372,0.6334759593009949,0.5685759782791138,0.509849488735199,0.46159422397613525,0.4170320928096771,0.5098649263381958,0.5472567677497864,0.5696491599082947,0.5716539025306702,0.5503562092781067,0.5927022695541382,0.6056966185569763,0.6009435653686523,0.595876932144165,0.6252868175506592,0.6344173550605774,0.6306644082069397,0.639763355255127,0.6586029529571533,0.6648906469345093,0.6614048480987549
Good,0.6038830280303955,0.5907149910926819,0.5598148703575134,0.5348207354545593,0.5311745405197144,0.4921744167804718,0.44904953241348267,0.46175098419189453,0.48080387711524963,0.480966180562973,0.45415911078453064,0.47012293338775635,0.48937714099884033,0.4778049886226654,0.4597439765930176,0.47626399993896484,0.49579766392707825,0.47848373651504517,0.46851035952568054,0.4875066578388214,0.5044230818748474,0.6345891952514648,0.5700104832649231,0.5118526220321655,0.46271422505378723,0.41803091764450073,0.508456826210022,0.5455806851387024,0.5691267251968384,0.5726841688156128,0.5475930571556091,0.5892655849456787,0.6036752462387085,0.6001632213592529,0.5926705598831177,0.6211926937103271,0.6304103136062622,0.6269974708557129,0.6367544531822205,0.6540998220443726,0.660507321357727,0.6573061943054199
Good,0.6021314263343811,0.5883859395980835,0.5586641430854797,0.5347930788993835,0.5320931673049927,0.4902289807796478,0.448764830827713,0.46330273151397705,0.4819262623786926,0.4802648425102234,0.4548358917236328,0.4714852571487427,0.4906705617904663,0.47842755913734436,0.46095383167266846,0.477832555770874,0.49736931920051575,0.48006579279899597,0.4685557186603546,0.487275093793869,0.5045830607414246,0.6343064904212952,0.5691695809364319,0.5110843181610107,0.4617934226989746,0.41618525981903076,0.5093895792961121,0.544623613357544,0.5667322278022766,0.5678561329841614,0.5495930314064026,0.5889838933944702,0.6016950011253357,0.5974953174591064,0.5948559641838074,0.620734453201294,0.6296167969703674,0.6264689564704895,0.6377782225608826,0.6524724364280701,0.6595464944839478,0.6570961475372314
Good,0.6017628908157349,0.5902003645896912,0.5595522522926331,0.5353908538818359,0.5316884517669678,0.49080508947372437,0.44800055027008057,0.46248698234558105,0.48301225900650024,0.4803929626941681,0.4523300528526306,0.4692959487438202,0.4893217980861664,0.4774331748485565,0.45843127369880676,0.4760967791080475,0.4960925877094269,0.47850501537323,0.4675373435020447,0.48786062002182007,0.5056825280189514,0.6387749314308167,0.5738498568534851,0.5141374468803406,0.4645000696182251,0.42027997970581055,0.5109831094741821,0.546462893486023,0.5695011019706726,0.5709423422813416,0.550448477268219,0.5914343595504761,0.6052956581115723,0.6004566550254822,0.5958005785942078,0.625511646270752,0.6353033781051636,0.6314214468002319,0.6401257514953613,0.6595700979232788,0.6666456460952759,0.662493109703064
